dataID	context	indices_target_token	indices_target_sentence	lemma
nf_1836_748113.txt-2671-24	A section through the upper torus of the base, which is of an eUiptical form, the transverse axis being inclined to the plane of the horizon.	120:125	0:141	plane_nn
mag_1857_556339.txt-42-19	The author believes that it is our privilege and duty, as Christians, to rise into a higher plane of life than is generally hoped for in the present day.	92:97	0:153	plane_nn
nf_1836_748113.txt-1752-33	Thus, for example, if a line be parallel to a horizontal plane, its vertical projection will be parallel to the ground-line; and if it is parallel to the vertical plane, its horizontal projection will be parallel to the ground-line.	163:168	0:232	plane_nn
nf_1836_748113.txt-2002-42	/z/ The ichnography and elevation of the prism standing upon a polygonal base, having the projecture or cap of the same figure upon it, projecting equally over its sides; given the seat of the sun's rays on the plane of the ichnography, and also on the elevation; to project the shadow of the cap on the prism, and also on a plain parallel to the axis of the prism.	211:216	0:365	plane_nn
fic_1845_7295.txt-4689-23	The deep leaves of the olive lay here and there like glittering specks of water before his eye, as they gave a plane surface to her rising glance; and the vine spreading with dark purple clusters, in a wanton maze that clasped even the tops of the gigantic oak-tree, and bound them in many places to the wall itself, upon which he leaned, and over it wandered with unrestrained luxuriance, made a roof to the verdant neighborhood, which rendered it a spot as secret and secure as it seemed sacred to the generous nature to which it owed so much.	111:116	0:545	plane_nn
nf_1836_748113.txt-2386-15	If, through the axis of the shaft, be supposed to pass twenty vertical planes, making equal angles with each other, which will cut the surface of the column in twenty places; and if the surface of the column be curved or hollowed between each two lines, from the bottom to the top of the shaft, terminating immediately under the lowest annulet; then the shaft will have twenty curved sides, and as many angles; and if nearly at the upper end of the shaft be cut one or more grooves of an equal depth, from the surface of the hollowing, each groove being parallel to the annulets under the echinus, then a column so is called Doric.	71:77	0:631	plane_nn
mag_1853_575130.txt-230-34	The obvious disqualification of the distribution in question is, that it makes the line of demarcation between subject and object, or between the me and the not-me, to fall within the plane of nature, or between fin'ite and finite, instead of without that plane, or between infinite and finite.	184:189	0:294	plane_nn
fic_1856_2655.txt-5061-58	We were induced to rise in arms against Austria, (we mean, not the people, but the government of Austria,) not only by the need of redeeming ourselves from the shame and grief of thirty-one years of the most abject despotism, but by a deliberate resolve to take our place upon the plane of nations, to unite with our brothers of the Peninsula, and take rank with them under the great banner raised by Pius IX.	281:286	0:409	plane_nn
mag_1965_209635.txt-1-20	Gallic perfumers, who sniffed at the idea only two years ago, are now shipping their delicate fragrances in planes at the rate of 660 tons a year.	108:114	0:146	plane_nn
fic_1975_780106.txt-271-3	"At once the plane became even more difficult to handle, and Close realised why he had left it so late. """	12:17	0:104	plane_nn
news_1993_663520.txt-32-13	Kulwicki, the 1992 NASCAR Winston Cup series champion, died in a plane crash April 1.	65:70	0:85	plane_nn
fic_1987_782033.txt-3596-12	It took the Schiffers fifteen minutes to persuade Mary to board the plane.	68:73	0:74	plane_nn
mag_1962_431651.txt-39-46	"Meagher had only got to bed after checking the plane all evening, but he hurried to the airfield, to find that the "" leak "" was nothing but moisture, which the cold night air had caused to condense on the underside of the plane. """	222:227	0:230	plane_nn
fic_2001_45760.txt-1527-7	"really want to take off in your plane, if you know what I mean. """	32:37	0:65	plane_nn
news_1978_733638.txt-13-39	"Several key members of Congress said that the Administration's compromise proposal to sell Israel 20 more F-15 fighter planes -- to be delivered after completion of the current package -- was inadequate because Israel would probably get the planes anyway. """	241:247	0:257	plane_nn
mag_1997_428401.txt-151-8	along with fast patrol boats, HC-130H transport planes, reconnaissance aircraft and more than 130 helicopters.	48:54	0:110	plane_nn
mag_1972_251287.txt-9-12	They were met by the German woman and driven to the waiting plane, where West German Ambassador Peter Limbourg, 56, saw them off.	60:65	0:129	plane_nn
news_1977_733125.txt-22-13	AIRLINE OFFICIALS contend they will fly almost anything that will fit into a plane -- except humans.	77:82	0:100	plane_nn
mag_1993_409308.txt-77-11	The bone surfaces indicate that movement was predominantly in a single plane, with the massive fingers moving inward toward the middle of the body.	71:76	0:147	plane_nn
fic_2001_27999.txt-208-18	He quickly slipped the card into the breast pocket of his shirt, deciding to wait until the plane was in flight to return it.	92:97	0:125	plane_nn
news_1968_727235.txt-33-40	"The representative of the United States Government speaks about seeds for rice with, increased yield which the United States will send to Vietnam, "" Mr. Thuy said, "" but even at this moment American troops and American planes are attacking our harvest, are now destroying the economic infrastructure of South Vietnam. """	219:225	0:319	plane_nn
fic_1970_10527.txt-3952-28	We'll get a wire to Wilkinson on their next radio schedule to come over early and for him to call up and save me space on a plane to New York. '	124:129	0:144	plane_nn
nf_2003_776096.txt-66-18	In a delicate piece of aerial choreography that he had practiced dozens of times, Austin guided his plane under and slightly behind the tanker and slowed his speed.	100:105	0:164	plane_nn
fic_1979_10650.txt-9045-1	Military planes passed and repassed, possibly taking photographs, but then flew away withouttrying to land.	9:15	0:107	plane_nn
mag_1994_352085.txt-1-11	Sometime before midnight on Sept. 11, he stole a single-engine plane from an airport north of Baltimore headed south to Washington, flew over the National Zoological Park and down to the Mall, probably using the Washington Monument as a beacon.	63:68	0:244	plane_nn
fic_1990_16190.txt-3041-8	There are WHOOPS of joy all over the plane -- they did it.	37:42	0:58	plane_nn
fic_2005_50015.txt-345-12	She'd been a fool to take it with her onto the plane.	47:52	0:53	plane_nn
mag_1970_314865.txt-2-10	Von Hassel replied that he had such faith in the plane that he had no hesitation about allowing his only son to become a Starfighter pilot.	49:54	0:139	plane_nn
news_1971_729463.txt-17-8	"A Qantas spokesman said today that when the plane landed its fuel supply was ' fairly close to our operational requirement "" for only 15 minutes more flight."	44:49	0:157	plane_nn
news_1969_728174.txt-58-11	It is charged that he diverted to Cuba a Delta Airlines plane scheduled from Dallas to Charleston, S.C.	56:61	0:103	plane_nn
news_1987_668844.txt-17-6	At its closest point, the plane was about 200 to 300 feet in front of the helicopter and about 150 feet lower -- within the distance classified as a near-	26:31	0:154	plane_nn
fic_1963_780073.txt-165-19	If he was careful he might get a look at the instrument panel and possibly tell what course the plane was on.	96:101	0:109	plane_nn
news_1978_733638.txt-25-19	CSaudi Arabia has not requested that the plane be outfitted with multiple ejection racks, which would allow the plane to carry a substantial bomb load.	112:117	0:151	plane_nn
mag_1977_490797.txt-522-18	""" When the stewardess folded down the tray tables in front of us to serve dinner on the plane back to New York, Henny tucked his napkin under his chin, looked back at the day so far, and sang, to the tune of "" Three Blind Mice, "" "" Three free meals!"	88:93	0:249	plane_nn
fic_2009_36366.txt-104-11	They were still at the gate, still waiting for the plane to head out toward the runway.	51:56	0:87	plane_nn
fic_1986_782030.txt-3397-8	She was a woman I met on a plane from Kansas City to Minneapolis, and whom in the space of an afternoon, a dinner, and	27:32	0:118	plane_nn
nf_1976_774315.txt-1168-2	A low-angle plane is best for work directly across the grain, but an ordinary smoothing plane can be used.	12:17	0:106	plane_nn
mag_1964_247501.txt-6-4	Scranton often prowled the plane, ignoring the FASTEN SEAT BELTS sign, to chat with reporters.	27:32	0:94	plane_nn
mag_1985_330860.txt-4-15	All were killed, their bodies crushed against one another in the front of the plane.	78:83	0:84	plane_nn
mag_1964_205462.txt-6-21	"Then, armed with facts, the population need only use its untapped brain power to usher in "" a higher plane of civilization "" that would make classical Greece or the Renaissance look like cultural wastelands by comparison. """	101:106	0:223	plane_nn
news_1971_729725.txt-19-15	"Foursome in a pool In Los Angeles County a telephone company executive formed a "" plane pool "" that flies four men from Claremont ' - to Santa Monica every day."	82:87	0:160	plane_nn
fic_2003_28027.txt-183-11	His wheat-colored hair seemed to glow in the night and the planes of his face...	59:65	0:80	plane_nn
mag_2003_375490.txt-4-41	"U.S. soldiers who surveyed the scene say the blast was probably caused by explosives stored inside the building, but locals in Fallujah, a hotbed of anti-American militancy, are accusing the U.S. of bombing the mosque by helicopter or plane. """	235:240	0:243	plane_nn
news_1961_721638.txt-3-14	But La Guardia was shut down until 10:26 P. M., when the first plane took off.	63:68	0:78	plane_nn
mag_1984_324101.txt-24-12	But now B-1 opponents have a new complaint: they claim the plane will soon be outdated by the Stealth bomber, with its new radar-evading technology and design, due to become operational in the early 1990s.	59:64	0:205	plane_nn
fic_1984_10720.txt-5389-7	"I've got to catch the last plane back and it leaves before eleven. """	27:32	0:68	plane_nn
news_1970_728910.txt-10-20	Robert J. McCloskey, State Department press officer, said 38 possible Americans, including crew members of the hijacked plane?	120:125	0:126	plane_nn
mag_1989_329074.txt-28-1	The planes were inspected and sent aloft again five weeks later.	4:10	0:64	plane_nn
nf_1976_774315.txt-151-7	Figure PLANERS The electrical counterparts of hand planes use rotary cutters: broad chisel-edged blades mounted on a strong cylinder strike the wood with a slicing action (Fig.	51:57	0:176	plane_nn
mag_1983_492317.txt-207-10	I pray anyplace -- in a cab, on a plane or in the barn with the cats.	34:39	0:69	plane_nn
fic_1999_30902.txt-106-17	Instead, I ordered more coffee and looked again at the cable that had come with my plane ticket.	83:88	0:96	plane_nn
fic_1989_10779.txt-519-19	The Grumman most likely had not yet been reportedoverdue, its flying time was probably longer than a commercial plane's.	112:117	0:120	plane_nn
mag_1991_343063.txt-20-6	4,600 jobs while mothballing five Boeing planes worth $1.5 billion.	41:47	0:67	plane_nn
news_1982_735310.txt-7-18	A World Airways DC10 skidded off the end of a slick runway and the front section of the plane broke off, falling	88:93	0:112	plane_nn
mag_1966_209840.txt-14-19	"Blasting the dissident stockholders ' committee as a bunch of "" raiders, "" President Joel Hunter caught a plane for California."	106:111	0:127	plane_nn
fic_1979_16029.txt-1595-9	Rudge and Dennis enter from the back of the plane.	44:49	0:50	plane_nn
fic_1983_780037.txt-4143-3	And on the plane that left for Boston at the same time as the flight to L.A., Jessica and Val barely spoke, and Mel looked out the window seeing nothing there except a vision	11:16	0:174	plane_nn
fic_1990_16190.txt-2874-10	TAIL Luke eagerly aims his guns down at the approaching plane.	56:61	0:62	plane_nn
mag_1973_280683.txt-12-8	"Explaining the difficulties in arranging for a getaway plane, he shouted: "" We couldn't contact the Arab Foreign"	55:60	0:112	plane_nn
mag_1961_442022.txt-50-32	There was an exhilaration to flying airplanes in those days: their slow speed and light wing-loadings allowed short turns, sharp dives, and quick pull-outs that are impossible in faster planes.	186:192	0:193	plane_nn
news_2004_635133.txt-84-17	Jeffrey drops the bomb that he is not going with her and tells her to board the plane.	80:85	0:86	plane_nn
fic_1989_10779.txt-1618-5	Besides, the two downed planes were in sight, or rather one downed plane and one downed pilot.	24:30	0:94	plane_nn
mag_1981_492275.txt-219-7	Mary Kay had gone to Cleveland with plane tickets to four cities in her purse for business trips, because she had thought that, whatever it was, it could be cured quickly.	36:41	0:171	plane_nn
news_1974_731711.txt-14-22	It will provide an elaborate system of vents to allow relief of air pressure in either upper or lower compartments of a plane if a hole is suddenly opened in the fuselage because of a door loss, a bomb blast or other mishap.	120:125	0:224	plane_nn
news_1988_669637.txt-17-20	Then Mr. Chandler ' s words rang in our ears - ' ' excellent seats, outside seats on the plane from Paris to London. '	89:94	0:118	plane_nn
mag_1982_298031.txt-12-6	Even his fiery escape in the plane, under the out-of-joint nose of the Communist Party's First Secretary, first-rate though the sequence is, does not prepare one for the marvels that follow.	29:34	0:190	plane_nn
news_1960_721231.txt-8-3	The President's plane landed at Goose Bay at 9:03 p. m.	16:21	0:55	plane_nn
mag_1972_283190.txt-0-19	@@283190 The two burly men in the first-class cabin of the Air Algrie 727 appeared distinctly relieved as the plane settled down at Paris ' Orly Airport and a large Citron drove up on the tarmac, followed by another car full of police.	110:115	0:235	plane_nn
fic_2003_47904.txt-537-9	Troy turned it to the right, and the plane turned to the right, just	37:42	0:68	plane_nn
fic_1999_44827.txt-2454-25	They had been making good progress, in spite of their greenness; next day Mr. Fulton was planning to stretch the silk over the planes; it had already been given a preliminary coat of a kind of flexible varnish which was also a part of Mr. Fulton's invention.	127:133	0:258	plane_nn
mag_1990_341766.txt-12-22	In the meantime, most of the troops and 25% of the supplies flying to Saudi Arabia are traveling on wide- body planes leased from commercial airlines.	111:117	0:150	plane_nn
nf_2006_747052.txt-42-24	Reduction is only needed in patients near skeletal maturity whose fracture has more than 50-70 degrees of angulation in either the sagittal or coronal plane (Rab &; Grottkau, 2001).	151:156	0:181	plane_nn
fic_1998_16027.txt-1693-6	CHIEF OF STAFF -- And his plane lands in two hours.	26:31	0:51	plane_nn
fic_1992_53675.txt-714-3	"Batton ran the plane to the end of the runway and then wheeled it around to the tie-downs. """	15:20	0:92	plane_nn
fic_1982_10690.txt-11808-7	""" So when we got off the plane, I asked when he was going to introduce me to his friend, and he laughed"	25:30	0:103	plane_nn
nf_1972_774227.txt-1121-7	to provide a contrast to the open planes of Christ's nude torso.	34:40	0:64	plane_nn
fic_1983_780037.txt-4224-36	It was going to be wonderful to see her again, and suddenly it was all he could think of as the small plane landed on the narrow airstrip, and he hastened off | the plane behind Mark, who was practically jet propelled, out the door, and down the rickety metal stairway, and then he came to ' a screeching halt in front of Val, not sure whether to shake hands or kiss her or just say hi.	165:170	0:386	plane_nn
news_1977_732936.txt-118-20	As we were arriving at Kai Tak Airport to meet our Pan Am Clipper Westwind, I saw the TIA plane with all 376 (minus two) passengers taxiing down the runway for the trip back to New York.	90:95	0:186	plane_nn
mag_1962_431651.txt-85-8	The Himalayan flight was touchy because no large plane like the Queen's BOAC Britannia had ever skimmed Mt.	49:54	0:107	plane_nn
mag_1985_378076.txt-13-14	On Oct. 31, their suspicions were raised further when an SR-71 Blackbird reconnaissance plane photographed military equipment that is commonly used by the Nicaraguans being unloaded from other Soviet ships in the Cuban port of Mariel.	88:93	0:234	plane_nn
mag_1975_485142.txt-73-5	At least five American-piloted spotter planes fly over Angola.	39:45	0:62	plane_nn
news_1971_729566.txt-12-17	ing.in deciding to recall its ambassador from Amman, close its borders and ban flights of Jordanian planes over Iraq.	100:106	0:117	plane_nn
mag_1968_491225.txt-227-18	Rick hatter-man, Carla's 17-year-old boyfriend, had heard on the radio in Portland that Carla's plane was missing.	96:101	0:114	plane_nn
fic_1970_782002.txt-2841-7	Murchison would be missing from his ' plane's passenger list.	38:43	0:61	plane_nn
news_1966_725934.txt-9-14	There was a possibility that communist officials were slow in releasing information on the plane.	91:96	0:97	plane_nn
news_1968_727001.txt-18-12	The senior command, not catching onto the ruse, insisted the plane could be repaired and radioed it was dispatching a repair crew to Khe Sanh.	61:66	0:142	plane_nn
fic_1962_10426.txt-2105-13	But the Vindicator crew, Grady thought proudly, still exercisesjudgment, the plane still responds to our hands.	77:82	0:111	plane_nn
mag_1991_343057.txt-15-7	Syria has 404,000 troops, 558 combat planes and 4,000 tanks.	37:43	0:60	plane_nn
mag_1968_213428.txt-3-11	Everybody must talk about it for months, charter yachts, planes and limousines, book hairdressers, order new ball gowns, do and dare anything just to be there.	57:63	0:159	plane_nn
mag_1977_490797.txt-460-80	This meant: a fast tour of the Merchandise Mart; phone calls ad lib; lunch at his friend Eli Schulman's steak house with Bob Dachman, executive director of the Little City Foundation, a charity Henny sponsors, which helps blind and retarded children; a visit to Eli himself, who was laid up in the hospital recuperating from an operation; a fast tour of Chicago; a bus to the airport; a plane back to New York; dinner with some friends.	387:392	0:436	plane_nn
fic_2003_27792.txt-141-11	She had stood by my side at Tampa airport when the plane went down.	51:56	0:67	plane_nn
mag_1969_491279.txt-609-15	They put him on a plane to Floyd Bennett Field in Brooklyn, and the plane landed in the sun and there was a good saltwater breeze.	68:73	0:130	plane_nn
news_1977_732977.txt-46-25	Over the next several years, he said, the Coast Guard will get S60 more people, two new 270-foot vessels and al twin-engine planes.	124:130	0:131	plane_nn
fic_1995_39282.txt-1548-35	She'd insisted on ironing his linen suit herself, placing one of her monogrammed handkerchiefs between the searing hot iron and the material, because she didn't want him looking rumpled on the plane, and she said the maid always ended up leaving scorch marks on his father's clothes.	193:198	0:283	plane_nn
fic_2002_29281.txt-140-16	His mind began racing.... Only when the cargo ramp was finally raised and the transport plane made ready to be towed back to its hangar did Kazakov finally turn toward the three government vehicles behind him, which had also remained.	88:93	0:234	plane_nn
fic_2007_33583.txt-124-14	At least I've got a window seat on the left side of the plane, which, according to the flight attendant, should help me get a quick peek at Pearl Harbor right before we land and maybe even Diamond Head after we take off again.	56:61	0:226	plane_nn
nf_2006_776561.txt-146-22	And the Stanley label no longer dominates the displays of socket wrenches, screwdrivers, adjustable squeeze-handle pliers, levels, wood planes, counter punches, chisels, and bolt cutters.	136:142	0:187	plane_nn
mag_1971_277695.txt-15-5	They also announced that their plane will go into regular passenger service in October.	31:36	0:87	plane_nn
fic_1990_16190.txt-713-6	Men are feverishly working on the plane, getting it ready, loading the bombs, checking every detail again and again.	34:39	0:116	plane_nn
mag_1981_492274.txt-54-14	"Where you or I would read or have a couple of drinks on a plane, "" observes Allan Kalmus, the entertainer's longtime New York agent, "" Hope snoozes for four or five hours. """	58:63	0:173	plane_nn
fic_1989_10778.txt-3293-7	"The right wing slammed down and the plane rolled inverted again. """	36:41	0:66	plane_nn
mag_1990_419996.txt-23-12	Many travelers know Jamaica Bay as the last body of water their plane skims over before landing on a runway.	64:69	0:108	plane_nn
fic_1973_16204.txt-1333-11	KIDI 'm not dumb enough to think I can fly a plane after readin ' one lousy book.	45:50	0:81	plane_nn
mag_1989_432475.txt-47-2	With the plane, researchers are able to range far and wide in search of storms.	9:14	0:79	plane_nn
nf_1982_773998.txt-206-13	If you try to take off too much with each cut, the plane will jump and the surface will be poor.	51:56	0:96	plane_nn
news_1975_732012.txt-30-15	It is improbable that all these efforts will achieve much so long as dozens of planes leave Kennedy Airport most days with large	79:85	0:128	plane_nn
mag_1960_245406.txt-2-1	The plane's four Allison turboprop engines were recovered from the water, shipped to General Motors ' Allison division in Indianapolis.	4:9	0:135	plane_nn
mag_1977_287550.txt-17-1	Our planes in the Berlin air corridor were buzzed; the autobahns were blocked.	4:10	0:78	plane_nn
fic_1854_70.txt-2975-7	When compelled to rise they would sometimes circle round and round and over the pond at a considerable height, from which they could easily see to other ponds and the river, like black motes in the sky; and, when I thought they had gone off thither long since, they would settle down by a slanting flight of a quarter of a mile on to a distant part which was left free; but what beside safety they got by sailing in the middle of Walden I do not know, unless they love its water for the same reason that I do	44:50	0:508	circle_vb
fic_1847_7152.txt-1569-4	came a broad and circling glare, blinding the pale daylight; a sharp stunning roar, succeeded by an awful rushing sound -- and the rocks reeled like drunken men!	17:25	0:161	circle_vb
fic_1832_7054.txt-378-54	Warriors portrayed, in tales of other climes, Numidia, Arcady or Syrian realms, The splendor of the spoil, the gems and gold, The perfumes, luxuries and regal robes, Fair slaves and diamonds, wafted from the shores Of the Orient, in homage to the diadem That circled nations.	259:266	0:275	circle_vb
fic_1848_7992.txt-315-50	As the rivers, farthest flowing, In the highest hills have birth; As the banyan, broadest growing, Oftenest bows its head to earth, -- So the noblest minds press onward, Channels far of good to trace; So the largest hearts bend downward, Circling all the human race; Thus, by Iron's aid, pursuing Through the earth their plans of love, Men our Father's will are doing, Here, as angels do above!	238:246	0:394	circle_vb
fic_1849_2605.txt-638-26	I love to see him track the street, With his wary eye and active feet; And I often watch him as he springs, Circling the steeples with easy wings, Till across the dial his shade has pass'd, And the belfry edge is gained at last. '	108:116	0:230	circle_vb
fic_1848_7186.txt-245-10	Giant oaks, not more than twenty in number, circled on a space some three hundred yards square.	44:51	0:95	circle_vb
fic_1840_7164.txt-2707-5	a part of his men circled the dwelling and galloped up a lane which would lead them directly across the lawn toward the front door of the house, while the rest, wheeling off among the meadows, presented themselves at the same time in the rear.	18:25	0:243	circle_vb
fic_1853_7455.txt-317-9	So she stood in this Palace of Pleasure, Circled round by the Swans of Delight.	41:48	0:79	circle_vb
nf_1827_747521.txt-163-33	Let 6/, be the central hne; divide it into four parts, and at one fourth make the hne a b across the column; on c, make the half circle a e b; with the distance / 1, at the neck of the column, and on 1, on the central hne, make the points 1, 1, on the circle; divide from 1 to c,	129:135	0:279	circle_vb
fic_1835_7142.txt-918-31	distance, broke the silence -- again and again it pealed -- louder and louder yet, till the affrighted martins, fluttering down from their nests on the minster-towers, circled, with startled wing and short shrill cry, above our heads in the lurid torch-light.	168:175	0:259	circle_vb
mag_1824_553520.txt-13-8	By his Wild rule Of whirling vortices and circling spheres, ' he constructed the earth, the planets, the sun, and the heavens; and after such prodigies of execution, where is the // wonder, that he should affirm it to be within the compass of his power, having a quantity of matter and motion to produce an animal? '	42:50	0:316	circle_vb
mag_1853_504777.txt-419-24	"The noise of running water, the large grassy meadows, from which the spot takes its name, and the green hills which circle it round-all tend to captivate the eye and please the senses of the way-worn "" voyageur. """	116:122	0:213	circle_vb
fic_1849_7216.txt-3199-16	So the Doge's tradition; thus Bello's: -- Ages ago, Dominora was circled by a reef, which expanding in proportion to the extension of the isle's naval dominion, in due time embraced the entire lagoon; and this marriage ring zoned all the world.	65:72	0:244	circle_vb
fic_1853_7455.txt-645-20	This Angel, who was once in Heaven above, Whose living heartstrings are a lute; This Star which circled in the Courts of Love, For whose long absence now the rest are mute -- Is here on earth!	96:103	0:192	circle_vb
fic_1846_7036.txt-2560-11	They were not aware that the spirit of a nightingale was circling round them and would pass into the soul of their infant son, whom they named Felix Mendelssohn.	57:65	0:161	circle_vb
fic_1857_2618.txt-256-6	"and many were the smiles that circled the table, but Winthrop, apprehensive of a storm, interposed. """	30:37	0:101	circle_vb
fic_1854_70.txt-3413-2	Thus they circle until they fall upon the recent trail of a fox, for a wise hound will forsake everything else for this.	10:16	0:120	circle_vb
fic_1846_8193.txt-686-26	With thine own voyager thou hast heard the sound Of that vast ocean, waveless, rayless, dread, Where time's perpetual tribute, circling round, Drops silent in, all passionless and dead.	127:135	0:185	circle_vb
fic_1842_7206.txt-4043-53	The diners were meanwhile fairly embarked -- the stream of mirth was full: as it flowed up and down the board it sometimes attained a rapid head, carrying all before it, in a general glee; or paused in little eddies and islets of drinkers, where it tarried and circled round and round within itself.	261:268	0:299	circle_vb
fic_1840_7792.txt-716-35	How Each of her comings, like the orient sun, Outruns the expectation; and her going Leaves after it a radiance which bedims All other splendours, till she re-appears With fresher wonders circled.	188:195	0:196	circle_vb
fic_1854_8328.txt-3829-0	Circling over thy bosom of blue The light, graceful gull was afloat, And gravelly Bluff Point loomed to view From the deck of our beautiful boat.	0:8	0:145	circle_vb
nf_1844_747892.txt-1058-25	Edouard Jess has been a favourite with us these two years, and is still admired for the beautiful flowers, of a bright red circled by a pale tint, delightfully fragrant.	123:130	0:169	circle_vb
fic_1839_7477.txt-7460-19	Methought I journeyed o'er a boundless plain Unbroke by vale or hill, on all sides stretched, Like circling ocean, to the low-browed sky; Save in the midst a verdant mount whose sides Flowers of all hues and fragrant breath adorned.	99:107	0:232	circle_vb
fic_1855_9053.txt-8774-39	He laughed so gleefully upon the shifting weather-cocks, and on the tall, white, crimson-flooded spires, which pointed up to heaven -- and on the wings of snowy pigeons, cutting the blue air, and circling joyously -- and on the little maiden, tripping on along the street, toward school, and laughing merrily	196:204	0:308	circle_vb
nf_1849_749269.txt-1710-3	Laramie Creek, circling before our camp, half inclosed us; it swept along the bottom of a line of tall white cliffs that looked down on us from the farther bank.	15:23	0:161	circle_vb
fic_1831_8376.txt-2445-23	The violent shock Shatters to vapor the descending sheets: A cloudy whirlwind fills the gulf, and heaves The mighty pyramid of circling mist To heaven.	127:135	0:151	circle_vb
fic_1843_7039.txt-2109-16	One day my attention was arrested by a very unusual twittering, and I saw him circling round with a large downy feather in his bill.	78:86	0:132	circle_vb
fic_1849_7230.txt-2441-6	"ye lieges all advance, And circling join in merry Morrice dance. """	27:35	0:66	circle_vb
fic_1848_7992.txt-499-31	's reason to raise and refine, While lifting, untroubled, his gaze to the sky, He welcomed the Presence Divine; -- Then, coursing an orbit that circled the whole, Came Saturn, like Patience, untired, And through its broad range giving light to the soul Of Man, a calm wisdom inspired; -- And all these fair Planets in harmony move Round the Sun, as their centre of light, life and love.	144:151	0:386	circle_vb
fic_1827_7169.txt-2139-41	warm cloak and balanced by his poised stick, disporting and marking out curves and fantastic figures on the polished and frozen visage of the lagoon -- now darting along swift as a winged shaft shotten from a bow -- now circling and cleaving with rapid heel, quick as the following of sight itself, the congealed bosom of the streamlet, anon shooting hither, then thitherward as a thing borne by the wanton sweep of the invigorating breeze, at a moment's will, taking one course, pursued by his eager fellows, and again, like the swoop of the lammer geyer, round an alpine peak to avoid their playful grasp, eluding the extended hand of his sanguine companion, he wheels abrupt unto an adverse way, leaving his baulked pursuer, unwitting of his drift, to take a wider circuit, -- all skimming away in their revelry, like a flight of swallows, cutting the clouds in the merriment of their summer lives.	220:228	0:901	circle_vb
fic_1835_7017.txt-1328-8	outlines of men, armed with spears, circling around the whole cell.	36:44	0:67	circle_vb
fic_1852_8028.txt-398-39	-- Did I not tell you, then, That you were Salem's fairest daughter, That in the field and in the house, by stream And wood and sea-side lonely, I thought of you -- Circling your gentle heart with this same arm, Did I not say, as now I say, and ever, Ever shall, I love you!	165:173	0:274	circle_vb
fic_1853_9158.txt-568-37	It was not many minutes before the first returned, bearing the tidings that they were close at hand, halted, as it seemed, for the evening, in a small green savannah, half circled by a swampy streamlet.	172:179	0:202	circle_vb
fic_1839_8627.txt-1994-11	See how they bear him up upon their wings, And circle him with glory!	47:53	0:69	circle_vb
fic_1853_9040.txt-653-25	In some chink of the wall the cricket chirped to itself the same quick short sound, over and over, and about the candle circled and fluttered the gray-winged moths,	120:127	0:164	circle_vb
fic_1840_7681.txt-235-14	Thy hand invested in their azure robes, Thy breath made buoyant, yonder circling globes, That bound and blaze along the elastic wires, That viewless vibrate on celestial lyres, And in that high and radiant concave tremble, Beneath whose dome adoring hosts assemble, To catch the notes, from those bright spheres that flow, Which mortals dream of, but which angels know.	72:80	0:369	circle_vb
nf_1849_749269.txt-2381-2	The warriors circled three times round the village; and as each distinguished champion passed, the old women would scream out his name in honor of his bravery, and to incite the emulation	13:20	0:187	circle_vb
fic_1852_593.txt-1202-17	Those pleasantly swelling slopes of our farm, descending towards the wide meadows, through which sluggishly circled the brimful tide of the Charles, bathing the long sedges on its hither and farther shores; the broad, sunny gleam over the winding water; that peculiar picturesqueness of the scene where capes and headlands put themselves boldly forth upon the perfect level of the	108:115	0:380	circle_vb
fic_1860_8118.txt-3406-42	child, very old, over waves, toward the house of maternity, the land of migrations, look afar, Look off the shores of my Western Sea -- having arrived at last where I am -- the circle almost circled; For coming westward from Hindustan, from the vales of Kashmere, From Asia -- from the north -- from the God, the sage, and the hero, From the south -- from the flowery peninsulas, and the spice islands, Now I face the old home again -- looking over to it, joyous, as after long travel, growth, and sleep; But where is what I started for, so long ago?	191:198	0:550	circle_vb
fic_1854_70.txt-1558-3	Sometimes one would circle round and round me in the woods a few feet distant as if tethered by a string, when probably I was near its eggs.	20:26	0:140	circle_vb
mag_1822_553415.txt-75-11	graceful rainbow, now arching over our heads, and now circling in the vapour at our feet, still flew before us as we moved.	54:62	0:123	circle_vb
fic_1839_7001.txt-661-7	The infant Hudson winds through it, circling in its deepest bend one little fairy isle, with woods enough for a single bower, and a beauty that fills and characterizes,	36:44	0:168	circle_vb
fic_1860_1171.txt-4644-35	Ere the startled multitudes had stirred from their first surprised position, the tempest came down in its fury, sweeping, tornado-like, from West to East, and then into one grand gyration circling the whole horizon.	188:196	0:215	circle_vb
fic_1831_8376.txt-725-32	Tall spire, and glittering roof, and battlement, And banners floating in the sunny air, And white sails o'er the calm blue waters bent, Green isle, and circling shore, are blended there, In wild reality.	152:160	0:203	circle_vb
fic_1848_7193.txt-1542-39	And even through the blue sky, he could look up, and see these spirits -- or to speak in language which may be more intelligible -- these Men and Women of a purer and diviner creation, circling in myriad throngs of light and darkness.	185:193	0:234	circle_vb
