instanceID	dataIDs	label_set	non_label
tweet24658	24658	0,1,2	-
tweet24659	24659	0,1,2	-
tweet24660	24660	0,1,2	-
tweet24661	24661	0,1,2	-
tweet24662	24662	0,1,2	-
tweet24663	24663	0,1,2	-
tweet24664	24664	0,1,2	-
tweet24665	24665	0,1,2	-
tweet24666	24666	0,1,2	-
tweet24667	24667	0,1,2	-
tweet24668	24668	0,1,2	-
tweet24669	24669	0,1,2	-
tweet24670	24670	0,1,2	-
tweet24671	24671	0,1,2	-
tweet24672	24672	0,1,2	-
tweet24673	24673	0,1,2	-
tweet24674	24674	0,1,2	-
tweet24675	24675	0,1,2	-
tweet24676	24676	0,1,2	-
tweet24677	24677	0,1,2	-
tweet24678	24678	0,1,2	-
tweet24679	24679	0,1,2	-
tweet24680	24680	0,1,2	-
tweet24681	24681	0,1,2	-
tweet24682	24682	0,1,2	-
tweet24683	24683	0,1,2	-
tweet24684	24684	0,1,2	-
tweet24685	24685	0,1,2	-
tweet24686	24686	0,1,2	-
tweet24687	24687	0,1,2	-
tweet24688	24688	0,1,2	-
tweet24689	24689	0,1,2	-
tweet24690	24690	0,1,2	-
tweet24691	24691	0,1,2	-
tweet24692	24692	0,1,2	-
tweet24693	24693	0,1,2	-
tweet24694	24694	0,1,2	-
tweet24695	24695	0,1,2	-
tweet24696	24696	0,1,2	-
tweet24697	24697	0,1,2	-
tweet24698	24698	0,1,2	-
tweet24699	24699	0,1,2	-
tweet24700	24700	0,1,2	-
tweet24701	24701	0,1,2	-
tweet24702	24702	0,1,2	-
tweet24703	24703	0,1,2	-
tweet24704	24704	0,1,2	-
tweet24705	24705	0,1,2	-
tweet24706	24706	0,1,2	-
tweet24707	24707	0,1,2	-
tweet24708	24708	0,1,2	-
tweet24709	24709	0,1,2	-
tweet24710	24710	0,1,2	-
tweet24711	24711	0,1,2	-
tweet24712	24712	0,1,2	-
tweet24713	24713	0,1,2	-
tweet24714	24714	0,1,2	-
tweet24715	24715	0,1,2	-
tweet24716	24716	0,1,2	-
tweet24717	24717	0,1,2	-
tweet24718	24718	0,1,2	-
tweet24719	24719	0,1,2	-
tweet24720	24720	0,1,2	-
tweet24721	24721	0,1,2	-
tweet24722	24722	0,1,2	-
tweet24723	24723	0,1,2	-
tweet24724	24724	0,1,2	-
tweet24725	24725	0,1,2	-
tweet24726	24726	0,1,2	-
tweet24727	24727	0,1,2	-
tweet24728	24728	0,1,2	-
tweet24729	24729	0,1,2	-
tweet24730	24730	0,1,2	-
tweet24731	24731	0,1,2	-
tweet24732	24732	0,1,2	-
tweet24733	24733	0,1,2	-
tweet24734	24734	0,1,2	-
tweet24735	24735	0,1,2	-
tweet24736	24736	0,1,2	-
tweet24737	24737	0,1,2	-
tweet24738	24738	0,1,2	-
tweet24739	24739	0,1,2	-
tweet24740	24740	0,1,2	-
tweet24741	24741	0,1,2	-
tweet24742	24742	0,1,2	-
tweet24743	24743	0,1,2	-
tweet24744	24744	0,1,2	-
tweet24745	24745	0,1,2	-
tweet24746	24746	0,1,2	-
tweet24747	24747	0,1,2	-
tweet24748	24748	0,1,2	-
tweet24749	24749	0,1,2	-
tweet24750	24750	0,1,2	-
tweet24751	24751	0,1,2	-
tweet24752	24752	0,1,2	-
tweet24753	24753	0,1,2	-
tweet24754	24754	0,1,2	-
tweet24755	24755	0,1,2	-
tweet24756	24756	0,1,2	-
tweet24757	24757	0,1,2	-
tweet24758	24758	0,1,2	-
tweet24759	24759	0,1,2	-
tweet24760	24760	0,1,2	-
tweet24761	24761	0,1,2	-
tweet24762	24762	0,1,2	-
tweet24763	24763	0,1,2	-
tweet24764	24764	0,1,2	-
tweet24765	24765	0,1,2	-
tweet24766	24766	0,1,2	-
tweet24767	24767	0,1,2	-
tweet24768	24768	0,1,2	-
tweet24769	24769	0,1,2	-
tweet24770	24770	0,1,2	-
tweet24771	24771	0,1,2	-
tweet24772	24772	0,1,2	-
tweet24773	24773	0,1,2	-
tweet24774	24774	0,1,2	-
tweet24775	24775	0,1,2	-
tweet24776	24776	0,1,2	-
tweet24777	24777	0,1,2	-
tweet24778	24778	0,1,2	-
tweet24779	24779	0,1,2	-
tweet24780	24780	0,1,2	-
tweet24781	24781	0,1,2	-
tweet24782	24782	0,1,2	-
tweet24783	24783	0,1,2	-
tweet24784	24784	0,1,2	-
tweet24785	24785	0,1,2	-
tweet24786	24786	0,1,2	-
tweet24787	24787	0,1,2	-
tweet24788	24788	0,1,2	-
tweet24789	24789	0,1,2	-
tweet24790	24790	0,1,2	-
tweet24791	24791	0,1,2	-
tweet24792	24792	0,1,2	-
tweet24793	24793	0,1,2	-
tweet24794	24794	0,1,2	-
tweet24795	24795	0,1,2	-
tweet24796	24796	0,1,2	-
tweet24797	24797	0,1,2	-
tweet24798	24798	0,1,2	-
tweet24799	24799	0,1,2	-
tweet24800	24800	0,1,2	-
tweet24801	24801	0,1,2	-
tweet24802	24802	0,1,2	-
tweet24803	24803	0,1,2	-
tweet24804	24804	0,1,2	-
tweet24805	24805	0,1,2	-
tweet24806	24806	0,1,2	-
tweet24807	24807	0,1,2	-
tweet24808	24808	0,1,2	-
tweet24809	24809	0,1,2	-
tweet24810	24810	0,1,2	-
tweet24811	24811	0,1,2	-
tweet24812	24812	0,1,2	-
tweet24813	24813	0,1,2	-
tweet24814	24814	0,1,2	-
tweet24815	24815	0,1,2	-
tweet24816	24816	0,1,2	-
tweet24817	24817	0,1,2	-
tweet24818	24818	0,1,2	-
tweet24819	24819	0,1,2	-
tweet24820	24820	0,1,2	-
tweet24821	24821	0,1,2	-
tweet24822	24822	0,1,2	-
tweet24823	24823	0,1,2	-
tweet24824	24824	0,1,2	-
tweet24825	24825	0,1,2	-
tweet24826	24826	0,1,2	-
tweet24827	24827	0,1,2	-
tweet24828	24828	0,1,2	-
tweet24829	24829	0,1,2	-
tweet24830	24830	0,1,2	-
tweet24831	24831	0,1,2	-
tweet24832	24832	0,1,2	-
tweet24833	24833	0,1,2	-
tweet24834	24834	0,1,2	-
tweet24835	24835	0,1,2	-
tweet24836	24836	0,1,2	-
tweet24837	24837	0,1,2	-
tweet24838	24838	0,1,2	-
tweet24839	24839	0,1,2	-
tweet24840	24840	0,1,2	-
tweet24841	24841	0,1,2	-
tweet24842	24842	0,1,2	-
tweet24843	24843	0,1,2	-
tweet24844	24844	0,1,2	-
tweet24845	24845	0,1,2	-
tweet24846	24846	0,1,2	-
tweet24847	24847	0,1,2	-
tweet24848	24848	0,1,2	-
tweet24849	24849	0,1,2	-
tweet24850	24850	0,1,2	-
tweet24851	24851	0,1,2	-
tweet24852	24852	0,1,2	-
tweet24853	24853	0,1,2	-
tweet24854	24854	0,1,2	-
tweet24855	24855	0,1,2	-
tweet24856	24856	0,1,2	-
tweet24857	24857	0,1,2	-
tweet24858	24858	0,1,2	-
tweet24859	24859	0,1,2	-
tweet24860	24860	0,1,2	-
tweet24861	24861	0,1,2	-
tweet24862	24862	0,1,2	-
tweet24863	24863	0,1,2	-
tweet24864	24864	0,1,2	-
tweet24865	24865	0,1,2	-
tweet24866	24866	0,1,2	-
tweet24867	24867	0,1,2	-
tweet24868	24868	0,1,2	-
tweet24869	24869	0,1,2	-
tweet24870	24870	0,1,2	-
tweet24871	24871	0,1,2	-
tweet24872	24872	0,1,2	-
tweet24873	24873	0,1,2	-
tweet24874	24874	0,1,2	-
tweet24875	24875	0,1,2	-
tweet24876	24876	0,1,2	-
tweet24877	24877	0,1,2	-
tweet24878	24878	0,1,2	-
tweet24879	24879	0,1,2	-
tweet24880	24880	0,1,2	-
tweet24881	24881	0,1,2	-
tweet24882	24882	0,1,2	-
tweet24883	24883	0,1,2	-
tweet24884	24884	0,1,2	-
tweet24885	24885	0,1,2	-
tweet24886	24886	0,1,2	-
tweet24887	24887	0,1,2	-
tweet24888	24888	0,1,2	-
tweet24889	24889	0,1,2	-
tweet24890	24890	0,1,2	-
tweet24891	24891	0,1,2	-
tweet24892	24892	0,1,2	-
tweet24893	24893	0,1,2	-
tweet24894	24894	0,1,2	-
tweet24895	24895	0,1,2	-
tweet24896	24896	0,1,2	-
tweet24897	24897	0,1,2	-
tweet24898	24898	0,1,2	-
tweet24899	24899	0,1,2	-
tweet24900	24900	0,1,2	-
tweet24901	24901	0,1,2	-
tweet24902	24902	0,1,2	-
tweet24903	24903	0,1,2	-
tweet24904	24904	0,1,2	-
tweet24905	24905	0,1,2	-
tweet24906	24906	0,1,2	-
tweet24907	24907	0,1,2	-
tweet24908	24908	0,1,2	-
tweet24909	24909	0,1,2	-
tweet24910	24910	0,1,2	-
tweet24911	24911	0,1,2	-
tweet24912	24912	0,1,2	-
tweet24913	24913	0,1,2	-
tweet24914	24914	0,1,2	-
tweet24915	24915	0,1,2	-
tweet24916	24916	0,1,2	-
tweet24917	24917	0,1,2	-
tweet24918	24918	0,1,2	-
tweet24919	24919	0,1,2	-
tweet24920	24920	0,1,2	-
tweet24921	24921	0,1,2	-
tweet24922	24922	0,1,2	-
tweet24923	24923	0,1,2	-
tweet24924	24924	0,1,2	-
tweet24925	24925	0,1,2	-
tweet24926	24926	0,1,2	-
tweet24927	24927	0,1,2	-
tweet24928	24928	0,1,2	-
tweet24929	24929	0,1,2	-
tweet24930	24930	0,1,2	-
tweet24931	24931	0,1,2	-
tweet24932	24932	0,1,2	-
tweet24933	24933	0,1,2	-
tweet24934	24934	0,1,2	-
tweet24935	24935	0,1,2	-
tweet24936	24936	0,1,2	-
tweet24937	24937	0,1,2	-
tweet24938	24938	0,1,2	-
tweet24939	24939	0,1,2	-
tweet24940	24940	0,1,2	-
tweet24941	24941	0,1,2	-
tweet24942	24942	0,1,2	-
tweet24943	24943	0,1,2	-
tweet24944	24944	0,1,2	-
tweet24945	24945	0,1,2	-
tweet24946	24946	0,1,2	-
tweet24947	24947	0,1,2	-
tweet24948	24948	0,1,2	-
tweet24949	24949	0,1,2	-
tweet24950	24950	0,1,2	-
tweet24951	24951	0,1,2	-
tweet24952	24952	0,1,2	-
tweet24953	24953	0,1,2	-
tweet24954	24954	0,1,2	-
tweet24955	24955	0,1,2	-
tweet24956	24956	0,1,2	-
tweet24957	24957	0,1,2	-
tweet24958	24958	0,1,2	-
tweet24959	24959	0,1,2	-
tweet24960	24960	0,1,2	-
tweet24961	24961	0,1,2	-
tweet24962	24962	0,1,2	-
tweet24963	24963	0,1,2	-
tweet24964	24964	0,1,2	-
tweet24965	24965	0,1,2	-
tweet24966	24966	0,1,2	-
tweet24967	24967	0,1,2	-
tweet24968	24968	0,1,2	-
tweet24969	24969	0,1,2	-
tweet24970	24970	0,1,2	-
tweet24971	24971	0,1,2	-
tweet24972	24972	0,1,2	-
tweet24973	24973	0,1,2	-
tweet24974	24974	0,1,2	-
tweet24975	24975	0,1,2	-
tweet24976	24976	0,1,2	-
tweet24977	24977	0,1,2	-
tweet24978	24978	0,1,2	-
tweet24979	24979	0,1,2	-
tweet24980	24980	0,1,2	-
tweet24981	24981	0,1,2	-
tweet24982	24982	0,1,2	-
tweet24983	24983	0,1,2	-
tweet24984	24984	0,1,2	-
tweet24985	24985	0,1,2	-
tweet24986	24986	0,1,2	-
tweet24987	24987	0,1,2	-
tweet24988	24988	0,1,2	-
tweet24989	24989	0,1,2	-
tweet24990	24990	0,1,2	-
tweet24991	24991	0,1,2	-
tweet24992	24992	0,1,2	-
tweet24993	24993	0,1,2	-
tweet24994	24994	0,1,2	-
tweet24995	24995	0,1,2	-
tweet24996	24996	0,1,2	-
tweet24997	24997	0,1,2	-
tweet24998	24998	0,1,2	-
tweet24999	24999	0,1,2	-
tweet25000	25000	0,1,2	-
tweet25001	25001	0,1,2	-
tweet25002	25002	0,1,2	-
tweet25003	25003	0,1,2	-
tweet25004	25004	0,1,2	-
tweet25005	25005	0,1,2	-
tweet25006	25006	0,1,2	-
tweet25007	25007	0,1,2	-
tweet25008	25008	0,1,2	-
tweet25009	25009	0,1,2	-
tweet25010	25010	0,1,2	-
tweet25011	25011	0,1,2	-
tweet25012	25012	0,1,2	-
tweet25013	25013	0,1,2	-
tweet25014	25014	0,1,2	-
tweet25015	25015	0,1,2	-
tweet25016	25016	0,1,2	-
tweet25017	25017	0,1,2	-
tweet25018	25018	0,1,2	-
tweet25019	25019	0,1,2	-
tweet25020	25020	0,1,2	-
tweet25021	25021	0,1,2	-
tweet25022	25022	0,1,2	-
tweet25023	25023	0,1,2	-
tweet25024	25024	0,1,2	-
tweet25025	25025	0,1,2	-
tweet25026	25026	0,1,2	-
tweet25027	25027	0,1,2	-
tweet25028	25028	0,1,2	-
tweet25029	25029	0,1,2	-
tweet25030	25030	0,1,2	-
tweet25031	25031	0,1,2	-
tweet25032	25032	0,1,2	-
tweet25033	25033	0,1,2	-
tweet25034	25034	0,1,2	-
tweet25035	25035	0,1,2	-
tweet25036	25036	0,1,2	-
tweet25037	25037	0,1,2	-
tweet25038	25038	0,1,2	-
tweet25039	25039	0,1,2	-
tweet25040	25040	0,1,2	-
tweet25041	25041	0,1,2	-
tweet25042	25042	0,1,2	-
tweet25043	25043	0,1,2	-
tweet25044	25044	0,1,2	-
tweet25045	25045	0,1,2	-
tweet25046	25046	0,1,2	-
tweet25047	25047	0,1,2	-
tweet25048	25048	0,1,2	-
tweet25049	25049	0,1,2	-
tweet25050	25050	0,1,2	-
tweet25051	25051	0,1,2	-
tweet25052	25052	0,1,2	-
tweet25053	25053	0,1,2	-
tweet25054	25054	0,1,2	-
tweet25055	25055	0,1,2	-
tweet25056	25056	0,1,2	-
tweet25057	25057	0,1,2	-
tweet25058	25058	0,1,2	-
tweet25059	25059	0,1,2	-
tweet25060	25060	0,1,2	-
tweet25061	25061	0,1,2	-
tweet25062	25062	0,1,2	-
tweet25063	25063	0,1,2	-
tweet25064	25064	0,1,2	-
tweet25065	25065	0,1,2	-
tweet25066	25066	0,1,2	-
tweet25067	25067	0,1,2	-
tweet25068	25068	0,1,2	-
tweet25069	25069	0,1,2	-
tweet25070	25070	0,1,2	-
tweet25071	25071	0,1,2	-
tweet25072	25072	0,1,2	-
tweet25073	25073	0,1,2	-
tweet25074	25074	0,1,2	-
tweet25075	25075	0,1,2	-
tweet25076	25076	0,1,2	-
tweet25077	25077	0,1,2	-
tweet25078	25078	0,1,2	-
tweet25079	25079	0,1,2	-
tweet25080	25080	0,1,2	-
tweet25081	25081	0,1,2	-
tweet25082	25082	0,1,2	-
tweet25083	25083	0,1,2	-
tweet25084	25084	0,1,2	-
tweet25085	25085	0,1,2	-
tweet25086	25086	0,1,2	-
tweet25087	25087	0,1,2	-
tweet25088	25088	0,1,2	-
tweet25089	25089	0,1,2	-
tweet25090	25090	0,1,2	-
tweet25091	25091	0,1,2	-
tweet25092	25092	0,1,2	-
tweet25093	25093	0,1,2	-
tweet25094	25094	0,1,2	-
tweet25095	25095	0,1,2	-
tweet25096	25096	0,1,2	-
tweet25097	25097	0,1,2	-
tweet25098	25098	0,1,2	-
tweet25099	25099	0,1,2	-
tweet25100	25100	0,1,2	-
tweet25101	25101	0,1,2	-
tweet25102	25102	0,1,2	-
tweet25103	25103	0,1,2	-
tweet25104	25104	0,1,2	-
tweet25105	25105	0,1,2	-
tweet25106	25106	0,1,2	-
tweet25107	25107	0,1,2	-
tweet25108	25108	0,1,2	-
tweet25109	25109	0,1,2	-
tweet25110	25110	0,1,2	-
tweet25111	25111	0,1,2	-
tweet25112	25112	0,1,2	-
tweet25113	25113	0,1,2	-
tweet25114	25114	0,1,2	-
tweet25115	25115	0,1,2	-
tweet25116	25116	0,1,2	-
tweet25117	25117	0,1,2	-
tweet25118	25118	0,1,2	-
tweet25119	25119	0,1,2	-
tweet25120	25120	0,1,2	-
tweet25121	25121	0,1,2	-
tweet25122	25122	0,1,2	-
tweet25123	25123	0,1,2	-
tweet25124	25124	0,1,2	-
tweet25125	25125	0,1,2	-
tweet25126	25126	0,1,2	-
tweet25127	25127	0,1,2	-
tweet25128	25128	0,1,2	-
tweet25129	25129	0,1,2	-
tweet25130	25130	0,1,2	-
tweet25131	25131	0,1,2	-
tweet25132	25132	0,1,2	-
tweet25133	25133	0,1,2	-
tweet25134	25134	0,1,2	-
tweet25135	25135	0,1,2	-
tweet25136	25136	0,1,2	-
tweet25137	25137	0,1,2	-
tweet25138	25138	0,1,2	-
tweet25139	25139	0,1,2	-
tweet25140	25140	0,1,2	-
tweet25141	25141	0,1,2	-
tweet25142	25142	0,1,2	-
tweet25143	25143	0,1,2	-
tweet25144	25144	0,1,2	-
tweet25145	25145	0,1,2	-
tweet25146	25146	0,1,2	-
tweet25147	25147	0,1,2	-
tweet25148	25148	0,1,2	-
tweet25149	25149	0,1,2	-
tweet25150	25150	0,1,2	-
tweet25151	25151	0,1,2	-
tweet25152	25152	0,1,2	-
tweet25153	25153	0,1,2	-
tweet25154	25154	0,1,2	-
tweet25155	25155	0,1,2	-
tweet25156	25156	0,1,2	-
tweet25157	25157	0,1,2	-
tweet25158	25158	0,1,2	-
tweet25159	25159	0,1,2	-
tweet25160	25160	0,1,2	-
tweet25161	25161	0,1,2	-
tweet25162	25162	0,1,2	-
tweet25163	25163	0,1,2	-
tweet25164	25164	0,1,2	-
tweet25165	25165	0,1,2	-
tweet25166	25166	0,1,2	-
tweet25167	25167	0,1,2	-
tweet25168	25168	0,1,2	-
tweet25169	25169	0,1,2	-
tweet25170	25170	0,1,2	-
tweet25171	25171	0,1,2	-
tweet25172	25172	0,1,2	-
tweet25173	25173	0,1,2	-
tweet25174	25174	0,1,2	-
tweet25175	25175	0,1,2	-
tweet25176	25176	0,1,2	-
tweet25177	25177	0,1,2	-
tweet25178	25178	0,1,2	-
tweet25179	25179	0,1,2	-
tweet25180	25180	0,1,2	-
tweet25181	25181	0,1,2	-
tweet25182	25182	0,1,2	-
tweet25183	25183	0,1,2	-
tweet25184	25184	0,1,2	-
tweet25185	25185	0,1,2	-
tweet25186	25186	0,1,2	-
tweet25187	25187	0,1,2	-
tweet25188	25188	0,1,2	-
tweet25189	25189	0,1,2	-
tweet25190	25190	0,1,2	-
tweet25191	25191	0,1,2	-
tweet25192	25192	0,1,2	-
tweet25193	25193	0,1,2	-
tweet25194	25194	0,1,2	-
tweet25195	25195	0,1,2	-
tweet25196	25196	0,1,2	-
tweet25197	25197	0,1,2	-
tweet25198	25198	0,1,2	-
tweet25199	25199	0,1,2	-
tweet25200	25200	0,1,2	-
tweet25201	25201	0,1,2	-
tweet25202	25202	0,1,2	-
tweet25203	25203	0,1,2	-
tweet25204	25204	0,1,2	-
tweet25205	25205	0,1,2	-
tweet25206	25206	0,1,2	-
tweet25207	25207	0,1,2	-
tweet25208	25208	0,1,2	-
tweet25209	25209	0,1,2	-
tweet25210	25210	0,1,2	-
tweet25211	25211	0,1,2	-
tweet25212	25212	0,1,2	-
tweet25213	25213	0,1,2	-
tweet25214	25214	0,1,2	-
tweet25215	25215	0,1,2	-
tweet25216	25216	0,1,2	-
tweet25217	25217	0,1,2	-
tweet25218	25218	0,1,2	-
tweet25219	25219	0,1,2	-
tweet25220	25220	0,1,2	-
tweet25221	25221	0,1,2	-
tweet25222	25222	0,1,2	-
tweet25223	25223	0,1,2	-
tweet25224	25224	0,1,2	-
tweet25225	25225	0,1,2	-
tweet25226	25226	0,1,2	-
tweet25227	25227	0,1,2	-
tweet25228	25228	0,1,2	-
tweet25229	25229	0,1,2	-
tweet25230	25230	0,1,2	-
tweet25231	25231	0,1,2	-
tweet25232	25232	0,1,2	-
tweet25233	25233	0,1,2	-
tweet25234	25234	0,1,2	-
tweet25235	25235	0,1,2	-
tweet25236	25236	0,1,2	-
tweet25237	25237	0,1,2	-
tweet25238	25238	0,1,2	-
tweet25239	25239	0,1,2	-
tweet25240	25240	0,1,2	-
tweet25241	25241	0,1,2	-
tweet25242	25242	0,1,2	-
tweet25243	25243	0,1,2	-
tweet25244	25244	0,1,2	-
tweet25245	25245	0,1,2	-
tweet25246	25246	0,1,2	-
tweet25247	25247	0,1,2	-
tweet25248	25248	0,1,2	-
tweet25249	25249	0,1,2	-
tweet25250	25250	0,1,2	-
tweet25251	25251	0,1,2	-
tweet25252	25252	0,1,2	-
tweet25253	25253	0,1,2	-
tweet25254	25254	0,1,2	-
tweet25255	25255	0,1,2	-
tweet25256	25256	0,1,2	-
tweet25257	25257	0,1,2	-
tweet25258	25258	0,1,2	-
tweet25259	25259	0,1,2	-
tweet25260	25260	0,1,2	-
tweet25261	25261	0,1,2	-
tweet25262	25262	0,1,2	-
tweet25263	25263	0,1,2	-
tweet25264	25264	0,1,2	-
tweet25265	25265	0,1,2	-
tweet25266	25266	0,1,2	-
tweet25267	25267	0,1,2	-
tweet25268	25268	0,1,2	-
tweet25269	25269	0,1,2	-
tweet25270	25270	0,1,2	-
tweet25271	25271	0,1,2	-
tweet25272	25272	0,1,2	-
tweet25273	25273	0,1,2	-
tweet25274	25274	0,1,2	-
tweet25275	25275	0,1,2	-
tweet25276	25276	0,1,2	-
tweet25277	25277	0,1,2	-
tweet25278	25278	0,1,2	-
tweet25279	25279	0,1,2	-
tweet25280	25280	0,1,2	-
tweet25281	25281	0,1,2	-
tweet25282	25282	0,1,2	-
tweet25283	25283	0,1,2	-
tweet25284	25284	0,1,2	-
tweet25285	25285	0,1,2	-
tweet25286	25286	0,1,2	-
tweet25287	25287	0,1,2	-
tweet25288	25288	0,1,2	-
tweet25289	25289	0,1,2	-
tweet25290	25290	0,1,2	-
tweet25291	25291	0,1,2	-
tweet25292	25292	0,1,2	-
tweet25293	25293	0,1,2	-
tweet25294	25294	0,1,2	-
tweet25295	25295	0,1,2	-
tweet25296	25296	0,1,2	-
tweet25297	25297	0,1,2	-
tweet25298	25298	0,1,2	-
tweet25299	25299	0,1,2	-
tweet25300	25300	0,1,2	-
tweet25301	25301	0,1,2	-
tweet25302	25302	0,1,2	-
tweet25303	25303	0,1,2	-
tweet25304	25304	0,1,2	-
tweet25305	25305	0,1,2	-
tweet25306	25306	0,1,2	-
tweet25307	25307	0,1,2	-
tweet25308	25308	0,1,2	-
tweet25309	25309	0,1,2	-
tweet25310	25310	0,1,2	-
tweet25311	25311	0,1,2	-
tweet25312	25312	0,1,2	-
tweet25313	25313	0,1,2	-
tweet25314	25314	0,1,2	-
tweet25315	25315	0,1,2	-
tweet25316	25316	0,1,2	-
tweet25317	25317	0,1,2	-
tweet25318	25318	0,1,2	-
tweet25319	25319	0,1,2	-
tweet25320	25320	0,1,2	-
tweet25321	25321	0,1,2	-
tweet25322	25322	0,1,2	-
tweet25323	25323	0,1,2	-
tweet25324	25324	0,1,2	-
tweet25325	25325	0,1,2	-
tweet25326	25326	0,1,2	-
tweet25327	25327	0,1,2	-
tweet25328	25328	0,1,2	-
tweet25329	25329	0,1,2	-
tweet25330	25330	0,1,2	-
tweet25331	25331	0,1,2	-
tweet25332	25332	0,1,2	-
tweet25333	25333	0,1,2	-
tweet25334	25334	0,1,2	-
tweet25335	25335	0,1,2	-
tweet25336	25336	0,1,2	-
tweet25337	25337	0,1,2	-
tweet25338	25338	0,1,2	-
tweet25339	25339	0,1,2	-
tweet25340	25340	0,1,2	-
tweet25341	25341	0,1,2	-
tweet25342	25342	0,1,2	-
tweet25343	25343	0,1,2	-
tweet25344	25344	0,1,2	-
tweet25345	25345	0,1,2	-
tweet25346	25346	0,1,2	-
tweet25347	25347	0,1,2	-
tweet25348	25348	0,1,2	-
tweet25349	25349	0,1,2	-
tweet25350	25350	0,1,2	-
tweet25351	25351	0,1,2	-
tweet25352	25352	0,1,2	-
tweet25353	25353	0,1,2	-
tweet25354	25354	0,1,2	-
tweet25355	25355	0,1,2	-
tweet25356	25356	0,1,2	-
tweet25357	25357	0,1,2	-
tweet25358	25358	0,1,2	-
tweet25359	25359	0,1,2	-
tweet25360	25360	0,1,2	-
tweet25361	25361	0,1,2	-
tweet25362	25362	0,1,2	-
tweet25363	25363	0,1,2	-
tweet25364	25364	0,1,2	-
tweet25365	25365	0,1,2	-
tweet25366	25366	0,1,2	-
tweet25367	25367	0,1,2	-
tweet25368	25368	0,1,2	-
tweet25369	25369	0,1,2	-
tweet25370	25370	0,1,2	-
tweet25371	25371	0,1,2	-
tweet25372	25372	0,1,2	-
tweet25373	25373	0,1,2	-
tweet25374	25374	0,1,2	-
tweet25375	25375	0,1,2	-
tweet25376	25376	0,1,2	-
tweet25377	25377	0,1,2	-
tweet25378	25378	0,1,2	-
tweet25379	25379	0,1,2	-
tweet25380	25380	0,1,2	-
tweet25381	25381	0,1,2	-
tweet25382	25382	0,1,2	-
tweet25383	25383	0,1,2	-
tweet25384	25384	0,1,2	-
tweet25385	25385	0,1,2	-
tweet25386	25386	0,1,2	-
tweet25387	25387	0,1,2	-
tweet25388	25388	0,1,2	-
tweet25389	25389	0,1,2	-
tweet25390	25390	0,1,2	-
tweet25391	25391	0,1,2	-
tweet25392	25392	0,1,2	-
tweet25393	25393	0,1,2	-
tweet25394	25394	0,1,2	-
tweet25395	25395	0,1,2	-
tweet25396	25396	0,1,2	-
tweet25397	25397	0,1,2	-
tweet25398	25398	0,1,2	-
tweet25399	25399	0,1,2	-
tweet25400	25400	0,1,2	-
tweet25401	25401	0,1,2	-
tweet25402	25402	0,1,2	-
tweet25403	25403	0,1,2	-
tweet25404	25404	0,1,2	-
tweet25405	25405	0,1,2	-
tweet25406	25406	0,1,2	-
tweet25407	25407	0,1,2	-
tweet25408	25408	0,1,2	-
tweet25409	25409	0,1,2	-
tweet25410	25410	0,1,2	-
tweet25411	25411	0,1,2	-
tweet25412	25412	0,1,2	-
tweet25413	25413	0,1,2	-
tweet25414	25414	0,1,2	-
tweet25415	25415	0,1,2	-
tweet25416	25416	0,1,2	-
tweet25417	25417	0,1,2	-
tweet25418	25418	0,1,2	-
tweet25419	25419	0,1,2	-
tweet25420	25420	0,1,2	-
tweet25421	25421	0,1,2	-
tweet25422	25422	0,1,2	-
tweet25423	25423	0,1,2	-
tweet25424	25424	0,1,2	-
tweet25425	25425	0,1,2	-
tweet25426	25426	0,1,2	-
tweet25427	25427	0,1,2	-
tweet25428	25428	0,1,2	-
tweet25429	25429	0,1,2	-
tweet25430	25430	0,1,2	-
tweet25431	25431	0,1,2	-
tweet25432	25432	0,1,2	-
tweet25433	25433	0,1,2	-
tweet25434	25434	0,1,2	-
tweet25435	25435	0,1,2	-
tweet25436	25436	0,1,2	-
tweet25437	25437	0,1,2	-
tweet25438	25438	0,1,2	-
tweet25439	25439	0,1,2	-
tweet25440	25440	0,1,2	-
tweet25441	25441	0,1,2	-
tweet25442	25442	0,1,2	-
tweet25443	25443	0,1,2	-
tweet25444	25444	0,1,2	-
tweet25445	25445	0,1,2	-
tweet25446	25446	0,1,2	-
tweet25447	25447	0,1,2	-
tweet25448	25448	0,1,2	-
tweet25449	25449	0,1,2	-
tweet25450	25450	0,1,2	-
tweet25451	25451	0,1,2	-
tweet25452	25452	0,1,2	-
tweet25453	25453	0,1,2	-
tweet25454	25454	0,1,2	-
tweet25455	25455	0,1,2	-
tweet25456	25456	0,1,2	-
tweet25457	25457	0,1,2	-
tweet25458	25458	0,1,2	-
tweet25459	25459	0,1,2	-
tweet25460	25460	0,1,2	-
tweet25461	25461	0,1,2	-
tweet25462	25462	0,1,2	-
tweet25463	25463	0,1,2	-
tweet25464	25464	0,1,2	-
tweet25465	25465	0,1,2	-
tweet25466	25466	0,1,2	-
tweet25467	25467	0,1,2	-
tweet25468	25468	0,1,2	-
tweet25469	25469	0,1,2	-
tweet25470	25470	0,1,2	-
tweet25471	25471	0,1,2	-
tweet25472	25472	0,1,2	-
tweet25473	25473	0,1,2	-
tweet25474	25474	0,1,2	-
tweet25475	25475	0,1,2	-
tweet25476	25476	0,1,2	-
tweet25477	25477	0,1,2	-
tweet25478	25478	0,1,2	-
tweet25479	25479	0,1,2	-
